ensemble,form,starting_class,item_id,dimensions,perturbation_trials,family_flips,family_flip_rate,posture_flips,posture_flip_rate,routing_flips,routing_flip_rate,full_archetype_flips,full_archetype_flip_rate,mean_dimension_l1,max_dimension_l1,omission_trials,omission_full_archetype_flip_rate,neutralisation_trials,neutralisation_full_archetype_flip_rate
uniform,targeted:institutionalist|constructivist,pure,case_semiconductors,institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,447,111,0.248322,61,0.136465,41,0.091723,163,0.364653,1.061141,2.5,0,0,0,0
uniform,targeted:institutionalist|constructivist,pure,df1,domesticFilters,556,31,0.055755,0,0,34,0.061151,48,0.086331,0.568327,3,149,0.14094,149,0.087248
uniform,targeted:institutionalist|constructivist,pure,in2,institutions,559,49,0.087657,0,0,50,0.089445,73,0.13059,0.277996,1.23,149,0.187919,149,0.14094
uniform,targeted:institutionalist|constructivist,pure,ni2,normsIdentity,557,44,0.078995,0,0,50,0.089767,78,0.140036,0.36982,2,149,0.187919,149,0.161074
uniform,targeted:institutionalist|constructivist,pure,oj1,orderJustice,547,11,0.02011,0,0,34,0.062157,35,0.063985,0.301225,0.98,149,0.087248,149,0.080537
uniform,targeted:institutionalist|constructivist,pure,oj2,orderJustice,552,10,0.018116,0,0,28,0.050725,33,0.059783,0.293424,1.22,149,0.080537,149,0.080537
uniform,targeted:institutionalist|constructivist,pure,pe2,politicalEconomy,559,32,0.057245,0,0,39,0.069767,55,0.09839,0.353202,1.44,149,0.127517,149,0.100671
uniform,targeted:institutionalist|constructivist,pure,rs2,restraint,551,1,0.001815,86,0.15608,27,0.049002,105,0.190563,0.198167,0.66,149,0.248322,149,0.234899
uniform,targeted:institutionalist|constructivist,pure,sc2,securityCompetition,553,41,0.074141,0,0,38,0.068716,69,0.124774,0.271013,1.13,149,0.161074,149,0.147651
uniform,targeted:institutionalist|constructivist,pure,tradeoff_intervention,domesticFilters|institutions|normsIdentity|orderJustice|restraint,447,34,0.076063,65,0.145414,35,0.0783,114,0.255034,0.92906,2.31,0,0,0,0
uniform,targeted:institutionalist|constructivist,pure,v21_df_rev_04,domesticFilters,550,17,0.030909,0,0,31,0.056364,41,0.074545,0.581509,3,149,0.107383,149,0.073826
uniform,targeted:institutionalist|constructivist,pure,v21_in_rev_03,institutions,558,43,0.077061,0,0,46,0.082437,68,0.121864,0.27319,1.64,149,0.147651,149,0.161074
uniform,targeted:institutionalist|constructivist,pure,v21_ni_rev_05,normsIdentity,558,47,0.084229,0,0,40,0.071685,74,0.132616,0.373351,2,149,0.187919,149,0.14094
uniform,targeted:institutionalist|constructivist,pure,v21_pe_rev_02,politicalEconomy,546,34,0.062271,0,0,47,0.086081,62,0.113553,0.349066,1.46,149,0.147651,149,0.120805
uniform,targeted:institutionalist|constructivist,pure,v21_rs_rev_04,restraint,542,7,0.012915,86,0.158672,19,0.035055,101,0.186347,0.200886,0.67,149,0.234899,149,0.234899
uniform,targeted:institutionalist|constructivist,pure,v21_sc_rev_02,securityCompetition,555,35,0.063063,0,0,47,0.084685,72,0.12973,0.260685,1.02,149,0.181208,149,0.14094
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,an_case_rising_power_voice,domesticFilters|institutions|normsIdentity|politicalEconomy|securityCompetition,57,31,0.54386,0,0,46,0.807018,49,0.859649,0.973684,1.94,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,an_case_sanctions_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,57,26,0.45614,4,0.070175,31,0.54386,38,0.666667,0.857719,2.05,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,an_tradeoff_ceasefire_settlement,domesticFilters|institutions|orderJustice|politicalEconomy|restraint,57,16,0.280702,4,0.070175,30,0.526316,35,0.614035,0.749298,1.36,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,an_tradeoff_energy_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,57,18,0.315789,7,0.122807,33,0.578947,38,0.666667,0.810877,1.59,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,an_tradeoff_tech_order,institutions|normsIdentity|orderJustice|politicalEconomy|restraint|securityCompetition,57,28,0.491228,1,0.017544,38,0.666667,46,0.807018,0.875088,1.9,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,df1,domesticFilters,75,23,0.306667,0,0,31,0.413333,32,0.426667,0.317467,0.92,19,0.473684,19,0.526316
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,in2,institutions,67,35,0.522388,0,0,39,0.58209,44,0.656716,0.282687,0.75,19,0.684211,19,0.736842
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,ni2,normsIdentity,73,35,0.479452,0,0,49,0.671233,53,0.726027,0.320959,1.12,19,0.631579,19,0.736842
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,oj1,orderJustice,72,21,0.291667,0,0,18,0.25,22,0.305556,0.324861,0.94,19,0.368421,19,0.473684
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,oj2,orderJustice,68,24,0.352941,0,0,17,0.25,21,0.308824,0.351912,1.1,19,0.421053,19,0.421053
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,pe2,politicalEconomy,72,24,0.333333,0,0,20,0.277778,26,0.361111,0.287083,1,19,0.473684,19,0.368421
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,rs2,restraint,70,18,0.257143,14,0.2,14,0.2,23,0.328571,0.259143,0.68,19,0.421053,19,0.368421
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,sc2,securityCompetition,71,23,0.323944,0,0,29,0.408451,32,0.450704,0.377606,0.99,19,0.473684,19,0.421053
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,v21_df_rev_04,domesticFilters,73,32,0.438356,0,0,30,0.410959,34,0.465753,0.346849,1.13,19,0.631579,19,0.526316
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,v21_in_rev_03,institutions,70,34,0.485714,0,0,39,0.557143,44,0.628571,0.256714,0.71,19,0.684211,19,0.631579
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,v21_ni_rev_05,normsIdentity,73,36,0.493151,0,0,49,0.671233,56,0.767123,0.303699,0.75,19,0.894737,19,0.631579
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,v21_pe_rev_02,politicalEconomy,73,20,0.273973,0,0,26,0.356164,30,0.410959,0.275205,0.91,19,0.526316,19,0.473684
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,v21_rs_rev_04,restraint,70,16,0.228571,12,0.171429,11,0.157143,21,0.3,0.243,0.84,19,0.421053,19,0.315789
uniform,targeted:institutionalist|criticalPoliticalEconomy,blend,v21_sc_rev_02,securityCompetition,71,27,0.380282,0,0,28,0.394366,30,0.422535,0.355352,0.99,19,0.421053,19,0.421053
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,an_case_rising_power_voice,domesticFilters|institutions|normsIdentity|politicalEconomy|securityCompetition,423,109,0.257683,0,0,51,0.120567,128,0.3026,1.027967,1.98,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,an_case_sanctions_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,423,26,0.061466,46,0.108747,47,0.111111,101,0.238771,0.841158,2.65,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,an_tradeoff_ceasefire_settlement,domesticFilters|institutions|orderJustice|politicalEconomy|restraint,423,30,0.070922,39,0.092199,59,0.13948,101,0.238771,0.811229,1.86,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,an_tradeoff_energy_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,423,21,0.049645,55,0.130024,32,0.07565,93,0.219858,0.88208,2.42,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,an_tradeoff_tech_order,institutions|normsIdentity|orderJustice|politicalEconomy|restraint|securityCompetition,423,68,0.160757,36,0.085106,54,0.12766,129,0.304965,0.97565,2.15,0,0,0,0
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,df1,domesticFilters,528,9,0.017045,0,0,30,0.056818,32,0.060606,0.389564,1.9,141,0.092199,141,0.049645
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,in2,institutions,520,32,0.061538,0,0,65,0.125,82,0.157692,0.240192,0.84,141,0.205674,141,0.205674
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,ni2,normsIdentity,521,50,0.095969,0,0,59,0.113244,82,0.15739,0.349597,1.55,141,0.184397,141,0.198582
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,oj1,orderJustice,518,9,0.017375,0,0,34,0.065637,36,0.069498,0.355734,1.34,141,0.085106,141,0.099291
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,oj2,orderJustice,517,3,0.005803,0,0,29,0.056093,30,0.058027,0.348046,1.34,141,0.070922,141,0.092199
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,pe2,politicalEconomy,521,14,0.026871,0,0,32,0.06142,38,0.072937,0.305662,1.34,141,0.099291,141,0.06383
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,rs2,restraint,521,1,0.001919,100,0.191939,24,0.046065,113,0.216891,0.226123,0.75,141,0.29078,141,0.269504
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,sc2,securityCompetition,522,52,0.099617,0,0,56,0.10728,88,0.168582,0.367797,2.16,141,0.170213,141,0.219858
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,v21_df_rev_04,domesticFilters,522,11,0.021073,0,0,35,0.06705,39,0.074713,0.435421,1.5,141,0.120567,141,0.085106
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,v21_in_rev_03,institutions,523,33,0.063098,0,0,53,0.101338,69,0.131931,0.24174,0.92,141,0.163121,141,0.148936
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,v21_ni_rev_05,normsIdentity,524,57,0.108779,0,0,47,0.089695,76,0.145038,0.343473,1.72,141,0.177305,141,0.184397
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,v21_pe_rev_02,politicalEconomy,531,21,0.039548,0,0,44,0.082863,51,0.096045,0.290885,1.58,141,0.141844,141,0.113475
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,v21_rs_rev_04,restraint,536,0,0,72,0.134328,15,0.027985,81,0.151119,0.210541,0.76,141,0.177305,141,0.177305
uniform,targeted:institutionalist|criticalPoliticalEconomy,pure,v21_sc_rev_02,securityCompetition,528,52,0.098485,0,0,61,0.11553,86,0.162879,0.360568,1.98,141,0.219858,141,0.177305
uniform,targeted:realist|constructivist,blend,an_case_burdens,domesticFilters|institutions|normsIdentity|restraint|securityCompetition,102,50,0.490196,10,0.098039,51,0.5,67,0.656863,0.853627,1.83,0,0,0,0
uniform,targeted:realist|constructivist,blend,an_case_middle_power,domesticFilters|institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,102,31,0.303922,7,0.068627,35,0.343137,55,0.539216,0.735196,1.93,0,0,0,0
uniform,targeted:realist|constructivist,blend,an_tradeoff_legitimacy,domesticFilters|institutions|normsIdentity|politicalEconomy|securityCompetition,102,54,0.529412,0,0,74,0.72549,90,0.882353,0.835098,1.49,0,0,0,0
uniform,targeted:realist|constructivist,blend,an_tradeoff_parallel_order,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|securityCompetition,102,38,0.372549,0,0,57,0.558824,70,0.686275,0.971176,2,0,0,0,0
uniform,targeted:realist|constructivist,blend,an_tradeoff_rival,domesticFilters|institutions|normsIdentity|securityCompetition,102,52,0.509804,0,0,77,0.754902,89,0.872549,0.847549,1.48,0,0,0,0
uniform,targeted:realist|constructivist,blend,df1,domesticFilters,129,30,0.232558,0,0,37,0.286822,42,0.325581,0.360465,1.55,34,0.441176,34,0.323529
uniform,targeted:realist|constructivist,blend,in2,institutions,132,47,0.356061,0,0,44,0.333333,52,0.393939,0.151061,0.44,34,0.470588,34,0.441176
uniform,targeted:realist|constructivist,blend,ni2,normsIdentity,131,48,0.366412,0,0,55,0.419847,65,0.496183,0.210076,0.78,34,0.5,34,0.470588
uniform,targeted:realist|constructivist,blend,oj1,orderJustice,129,24,0.186047,0,0,19,0.147287,25,0.193798,0.557829,2.5,34,0.264706,34,0.205882
uniform,targeted:realist|constructivist,blend,oj2,orderJustice,126,27,0.214286,0,0,21,0.166667,25,0.198413,0.578413,2.5,34,0.264706,34,0.235294
uniform,targeted:realist|constructivist,blend,pe2,politicalEconomy,128,27,0.210938,0,0,25,0.195313,37,0.289063,0.344687,1.33,34,0.382353,34,0.323529
uniform,targeted:realist|constructivist,blend,rs2,restraint,122,23,0.188525,13,0.106557,26,0.213115,40,0.327869,0.432869,1.78,34,0.411765,34,0.441176
uniform,targeted:realist|constructivist,blend,sc2,securityCompetition,128,38,0.296875,0,0,51,0.398438,56,0.4375,0.320234,0.98,34,0.529412,34,0.441176
uniform,targeted:realist|constructivist,blend,v21_df_rev_04,domesticFilters,129,32,0.248062,0,0,28,0.217054,33,0.255814,0.299225,1.2,34,0.323529,34,0.264706
uniform,targeted:realist|constructivist,blend,v21_in_rev_03,institutions,128,45,0.351563,0,0,38,0.296875,48,0.375,0.169063,0.47,34,0.411765,34,0.411765
uniform,targeted:realist|constructivist,blend,v21_ni_rev_05,normsIdentity,126,50,0.396825,0,0,55,0.436508,68,0.539683,0.234048,0.72,34,0.617647,34,0.558824
uniform,targeted:realist|constructivist,blend,v21_pe_rev_02,politicalEconomy,125,23,0.184,0,0,29,0.232,41,0.328,0.36272,1.26,34,0.441176,34,0.382353
uniform,targeted:realist|constructivist,blend,v21_rs_rev_04,restraint,124,26,0.209677,17,0.137097,18,0.145161,42,0.33871,0.397016,2.36,34,0.411765,34,0.470588
uniform,targeted:realist|constructivist,blend,v21_sc_rev_02,securityCompetition,126,39,0.309524,0,0,42,0.333333,53,0.420635,0.294603,0.87,34,0.5,34,0.441176
uniform,targeted:realist|constructivist,pure,an_case_burdens,domesticFilters|institutions|normsIdentity|restraint|securityCompetition,378,43,0.113757,45,0.119048,60,0.15873,112,0.296296,0.882778,2.2,0,0,0,0
uniform,targeted:realist|constructivist,pure,an_case_middle_power,domesticFilters|institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,378,28,0.074074,40,0.10582,48,0.126984,88,0.232804,0.81418,1.97,0,0,0,0
uniform,targeted:realist|constructivist,pure,an_tradeoff_legitimacy,domesticFilters|institutions|normsIdentity|politicalEconomy|securityCompetition,378,80,0.21164,0,0,64,0.169312,115,0.304233,0.858968,2.26,0,0,0,0
uniform,targeted:realist|constructivist,pure,an_tradeoff_parallel_order,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|securityCompetition,378,39,0.103175,0,0,65,0.171958,75,0.198413,0.998016,3.53,0,0,0,0
uniform,targeted:realist|constructivist,pure,an_tradeoff_rival,domesticFilters|institutions|normsIdentity|securityCompetition,378,98,0.259259,0,0,73,0.193122,125,0.330688,0.910794,2.29,0,0,0,0
uniform,targeted:realist|constructivist,pure,df1,domesticFilters,466,6,0.012876,0,0,37,0.079399,39,0.083691,0.361888,2.08,126,0.111111,126,0.087302
uniform,targeted:realist|constructivist,pure,in2,institutions,464,13,0.028017,0,0,52,0.112069,54,0.116379,0.187866,0.61,126,0.142857,126,0.126984
uniform,targeted:realist|constructivist,pure,ni2,normsIdentity,458,33,0.072052,0,0,51,0.111354,63,0.137555,0.270895,1.07,126,0.174603,126,0.150794
uniform,targeted:realist|constructivist,pure,oj1,orderJustice,463,2,0.00432,0,0,33,0.071274,34,0.073434,0.641577,3,126,0.103175,126,0.063492
uniform,targeted:realist|constructivist,pure,oj2,orderJustice,471,4,0.008493,0,0,29,0.061571,31,0.065817,0.642548,3,126,0.071429,126,0.047619
uniform,targeted:realist|constructivist,pure,pe2,politicalEconomy,474,15,0.031646,0,0,57,0.120253,62,0.130802,0.35097,1.25,126,0.15873,126,0.150794
uniform,targeted:realist|constructivist,pure,rs2,restraint,464,3,0.006466,73,0.157328,23,0.049569,91,0.196121,0.352953,1.82,126,0.269841,126,0.246032
uniform,targeted:realist|constructivist,pure,sc2,securityCompetition,465,36,0.077419,0,0,59,0.126882,74,0.15914,0.297398,1.17,126,0.174603,126,0.214286
uniform,targeted:realist|constructivist,pure,v21_df_rev_04,domesticFilters,471,11,0.023355,0,0,41,0.087049,43,0.091295,0.352718,1.5,126,0.111111,126,0.111111
uniform,targeted:realist|constructivist,pure,v21_in_rev_03,institutions,465,21,0.045161,0,0,58,0.124731,67,0.144086,0.185957,0.73,126,0.18254,126,0.166667
uniform,targeted:realist|constructivist,pure,v21_ni_rev_05,normsIdentity,473,30,0.063425,0,0,49,0.103594,59,0.124736,0.240846,1.03,126,0.15873,126,0.126984
uniform,targeted:realist|constructivist,pure,v21_pe_rev_02,politicalEconomy,470,15,0.031915,0,0,53,0.112766,56,0.119149,0.362617,1.55,126,0.126984,126,0.15873
uniform,targeted:realist|constructivist,pure,v21_rs_rev_04,restraint,466,1,0.002146,54,0.11588,17,0.036481,68,0.145923,0.354356,1.35,126,0.174603,126,0.166667
uniform,targeted:realist|constructivist,pure,v21_sc_rev_02,securityCompetition,464,37,0.079741,0,0,63,0.135776,76,0.163793,0.310129,1.16,126,0.230159,126,0.206349
uniform,targeted:realist|criticalPoliticalEconomy,blend,an_case_middle_power,domesticFilters|institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,63,23,0.365079,8,0.126984,45,0.714286,48,0.761905,0.751429,1.86,0,0,0,0
uniform,targeted:realist|criticalPoliticalEconomy,blend,an_tradeoff_energy_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,63,25,0.396825,7,0.111111,26,0.412698,32,0.507937,0.902063,2.75,0,0,0,0
uniform,targeted:realist|criticalPoliticalEconomy,blend,an_tradeoff_legitimacy,domesticFilters|institutions|normsIdentity|politicalEconomy|securityCompetition,63,27,0.428571,0,0,50,0.793651,57,0.904762,1.034921,2.14,0,0,0,0
uniform,targeted:realist|criticalPoliticalEconomy,blend,df1,domesticFilters,75,28,0.373333,0,0,35,0.466667,36,0.48,0.371467,1.35,21,0.666667,21,0.619048
uniform,targeted:realist|criticalPoliticalEconomy,blend,in2,institutions,82,32,0.390244,0,0,35,0.426829,37,0.45122,0.204268,0.65,21,0.47619,21,0.380952
uniform,targeted:realist|criticalPoliticalEconomy,blend,ni2,normsIdentity,79,31,0.392405,0,0,49,0.620253,51,0.64557,0.364557,1.07,21,0.52381,21,0.714286
uniform,targeted:realist|criticalPoliticalEconomy,blend,oj1,orderJustice,80,33,0.4125,0,0,28,0.35,28,0.35,0.587625,2.5,21,0.333333,21,0.428571
uniform,targeted:realist|criticalPoliticalEconomy,blend,oj2,orderJustice,75,24,0.32,0,0,39,0.52,39,0.52,0.7056,2.5,21,0.619048,21,0.619048
uniform,targeted:realist|criticalPoliticalEconomy,blend,pe2,politicalEconomy,81,32,0.395062,0,0,42,0.518519,45,0.555556,0.229136,0.62,21,0.666667,21,0.619048
uniform,targeted:realist|criticalPoliticalEconomy,blend,rs2,restraint,78,27,0.346154,11,0.141026,19,0.24359,24,0.307692,0.224615,0.56,21,0.428571,21,0.428571
uniform,targeted:realist|criticalPoliticalEconomy,blend,sc2,securityCompetition,77,30,0.38961,0,0,51,0.662338,53,0.688312,0.372468,1.96,21,0.809524,21,0.619048
uniform,targeted:realist|criticalPoliticalEconomy,blend,tradeoff_interdependence,domesticFilters|institutions|politicalEconomy|restraint|securityCompetition,63,35,0.555556,1,0.015873,49,0.777778,54,0.857143,0.854127,1.53,0,0,0,0
uniform,targeted:realist|criticalPoliticalEconomy,blend,tradeoff_strategy,domesticFilters|politicalEconomy|restraint|securityCompetition,63,29,0.460317,14,0.222222,46,0.730159,50,0.793651,0.725714,1.6,0,0,0,0
uniform,targeted:realist|criticalPoliticalEconomy,blend,v21_df_rev_04,domesticFilters,79,25,0.316456,0,0,36,0.455696,36,0.455696,0.317089,1.15,21,0.571429,21,0.571429
uniform,targeted:realist|criticalPoliticalEconomy,blend,v21_in_rev_03,institutions,81,30,0.37037,0,0,40,0.493827,44,0.54321,0.226296,0.73,21,0.571429,21,0.619048
uniform,targeted:realist|criticalPoliticalEconomy,blend,v21_ni_rev_05,normsIdentity,73,32,0.438356,0,0,47,0.643836,50,0.684932,0.446575,1.13,21,0.714286,21,0.714286
uniform,targeted:realist|criticalPoliticalEconomy,blend,v21_pe_rev_02,politicalEconomy,80,33,0.4125,0,0,44,0.55,45,0.5625,0.261875,0.86,21,0.714286,21,0.571429
uniform,targeted:realist|criticalPoliticalEconomy,blend,v21_rs_rev_04,restraint,77,22,0.285714,9,0.116883,12,0.155844,17,0.220779,0.23026,0.77,21,0.285714,21,0.285714
uniform,targeted:realist|criticalPoliticalEconomy,blend,v21_sc_rev_02,securityCompetition,79,29,0.367089,0,0,48,0.607595,51,0.64557,0.325443,2.18,21,0.571429,21,0.666667
uniform,targeted:realist|criticalPoliticalEconomy,pure,an_case_middle_power,domesticFilters|institutions|normsIdentity|politicalEconomy|restraint|securityCompetition,417,29,0.069544,41,0.098321,33,0.079137,81,0.194245,0.722782,1.7,0,0,0,0
uniform,targeted:realist|criticalPoliticalEconomy,pure,an_tradeoff_energy_alignment,domesticFilters|institutions|normsIdentity|orderJustice|politicalEconomy|restraint,417,20,0.047962,37,0.088729,29,0.069544,76,0.182254,0.992806,2.6,0,0,0,0
