ensemble,form,perturbation_scope,transition_type,from,to,changed,count,share_within_ensemble_form_scope_type
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,M+,P+,true,3,0.001901
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,M+,R/M-,true,3,0.001901
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,M+,R/M+,true,14,0.008872
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P-,M-,true,10,0.006337
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P-,P-,false,92,0.058302
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P-,P/M-,true,9,0.005703
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P-,P/R-,true,44,0.027883
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P-,P/S-,true,4,0.002535
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P-,P+,true,5,0.003169
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P-,R-,true,9,0.005703
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P-,R/M-,true,8,0.00507
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P-,R/S-,true,4,0.002535
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M-,M-,true,24,0.015209
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M-,M/S-,true,4,0.002535
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M-,P-,true,24,0.015209
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M-,P/M-,false,69,0.043726
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M-,P/R-,true,1,0.000634
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M-,P/S-,true,10,0.006337
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M-,R/M-,true,1,0.000634
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M-,S-,true,2,0.001267
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M+,M-,true,1,0.000634
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M+,M+,true,12,0.007605
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M+,P/M-,true,2,0.001267
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M+,P/M+,false,37,0.023447
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/M+,P+,true,15,0.009506
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/R-,M-,true,1,0.000634
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/R-,M/S-,true,1,0.000634
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/R-,P-,true,5,0.003169
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/R-,P/R-,false,21,0.013308
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/R-,P/S-,true,13,0.008238
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/R-,R-,true,8,0.00507
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/R-,R/S-,true,14,0.008872
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/R-,S-,true,5,0.003169
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/S-,M-,true,4,0.002535
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/S-,M/S-,true,48,0.030418
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/S-,P-,true,10,0.006337
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/S-,P/M-,true,46,0.029151
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/S-,P/S-,false,126,0.079848
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,P/S-,S-,true,22,0.013942
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R/M-,M-,true,10,0.006337
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R/M-,P-,true,10,0.006337
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R/M-,P/M-,true,42,0.026616
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R/M-,P/M+,true,8,0.00507
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R/M-,P/R-,true,10,0.006337
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R/M-,P/S-,true,2,0.001267
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R/M-,R-,true,2,0.001267
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R/M-,R/M-,false,58,0.036755
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R+,M/S+,true,4,0.002535
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R+,M+,true,16,0.010139
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R+,P/R+,true,24,0.015209
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R+,P/S+,true,2,0.001267
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R+,P+,true,6,0.003802
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R+,R-,true,8,0.00507
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R+,R/M+,true,58,0.036755
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,R+,R+,false,138,0.087452
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,M-,true,12,0.007605
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,M/S-,true,66,0.041825
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,M/S+,true,4,0.002535
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,P-,true,6,0.003802
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,P/M-,true,2,0.001267
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,P/S-,true,19,0.012041
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,R-,true,4,0.002535
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,R/M-,true,2,0.001267
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,R/S-,true,40,0.025349
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,S-,false,163,0.103295
responseStyleStress,targeted:realist|constructivist,answer,full-archetype,S-,S+,true,9,0.005703
responseStyleStress,targeted:realist|constructivist,answer,posture,-,-,false,1154,0.731305
responseStyleStress,targeted:realist|constructivist,answer,posture,-,+,true,30,0.019011
responseStyleStress,targeted:realist|constructivist,answer,posture,+,-,true,18,0.011407
responseStyleStress,targeted:realist|constructivist,answer,posture,+,+,false,376,0.238276
responseStyleStress,targeted:realist|constructivist,answer,routing,blend,blend,false,566,0.358682
responseStyleStress,targeted:realist|constructivist,answer,routing,blend,pure,true,173,0.109632
responseStyleStress,targeted:realist|constructivist,answer,routing,pure,blend,true,316,0.200253
responseStyleStress,targeted:realist|constructivist,answer,routing,pure,pure,false,523,0.331432
responseStyleStress,targeted:realist|constructivist,posture-dimension,family,constructivist,constructivist,false,6,0.125
responseStyleStress,targeted:realist|constructivist,posture-dimension,family,criticalPoliticalEconomy,criticalPoliticalEconomy,false,20,0.416667
responseStyleStress,targeted:realist|constructivist,posture-dimension,family,institutionalist,institutionalist,false,8,0.166667
responseStyleStress,targeted:realist|constructivist,posture-dimension,family,realist,realist,false,14,0.291667
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,M/S-,M/S-,false,2,0.041667
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,M+,M+,false,2,0.041667
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,P-,P-,false,6,0.125
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,P/M-,P/M-,false,4,0.083333
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,P/M+,P/M+,false,2,0.041667
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,P/R-,P/R-,false,2,0.041667
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,P/S-,P/S-,false,8,0.166667
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,R/M-,R/M-,false,4,0.083333
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,R+,R+,false,8,0.166667
responseStyleStress,targeted:realist|constructivist,posture-dimension,full-archetype,S-,S-,false,10,0.208333
responseStyleStress,targeted:realist|constructivist,posture-dimension,posture,-,-,false,36,0.75
responseStyleStress,targeted:realist|constructivist,posture-dimension,posture,+,+,false,12,0.25
responseStyleStress,targeted:realist|constructivist,posture-dimension,routing,blend,blend,false,22,0.458333
responseStyleStress,targeted:realist|constructivist,posture-dimension,routing,pure,pure,false,26,0.541667
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,constructivist,constructivist,false,33,0.020913
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,constructivist,criticalPoliticalEconomy,true,25,0.015843
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,constructivist,institutionalist,true,8,0.00507
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,constructivist,realist,true,2,0.001267
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,constructivist,true,35,0.02218
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,criticalPoliticalEconomy,false,365,0.231305
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,institutionalist,true,41,0.025982
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,criticalPoliticalEconomy,realist,true,91,0.057668
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,institutionalist,constructivist,true,33,0.020913
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,institutionalist,criticalPoliticalEconomy,true,2,0.001267
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,institutionalist,institutionalist,false,148,0.09379
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,institutionalist,realist,true,2,0.001267
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,realist,constructivist,true,77,0.048796
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,realist,criticalPoliticalEconomy,true,14,0.008872
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,realist,institutionalist,true,41,0.025982
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,family,realist,realist,false,661,0.418885
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M-,true,12,0.007605
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,M/S-,false,25,0.015843
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,P-,true,1,0.000634
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,P/S-,true,1,0.000634
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,R-,true,2,0.001267
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,R/M-,true,11,0.006971
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,R/S-,true,2,0.001267
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S-,S-,true,14,0.008872
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S+,M-,true,1,0.000634
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S+,M/S-,true,2,0.001267
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S+,M/S+,false,24,0.015209
responseStyleStress,targeted:realist|criticalPoliticalEconomy,answer,full-archetype,M/S+,M+,true,11,0.006971
